timestamp,ip_address,user_id,location,operating_system,ip_reputation,device_fingerprint_change,latitude,longitude,time_since_last_login,login_frequency_per_user,login_frequency_in_window,avg_login_interval,is_typical_hour,historical_ip_usage_count,unique_locations_per_ip,distance_from_last_login,suspicious
2025-08-12 17:29:00,154.197.109.76,user31,BR,MacOS,1,0,39.9042,116.4074,0.6815610414325352,2,0,23.338703325641784,0.18118077890658518,4,5,9645.834712314227,1
2025-08-12 00:11:00,93.126.161.222,user21,US,MacOS,74,0,37.7749,-122.4194,3.5311787568065887,15,5,2.010442753389146,0.7608900003729641,60,1,33.24877142362542,0
2025-08-12 18:12:00,195.55.119.128,user32,BR,Android,22,1,39.9042,116.4074,0.14347298496229377,3,2,60.841285147053654,0.29298121617546935,4,2,5126.467340590297,1
2025-08-12 15:28:00,26.13.17.104,user5,RU,Linux,37,0,55.7558,37.6173,0.23154600692929994,2,2,65.80706120973792,0.29693229011900857,5,4,8397.385151593919,1
2025-08-12 15:46:00,86.95.221.87,user1,RU,Windows,32,0,55.7558,37.6173,0.8631461860393268,2,1,61.128826991492694,0.005048794627573771,4,4,3479.9980579413623,1
2025-08-12 16:35:00,50.160.186.87,user4,UK,MacOS,98,0,48.8566,2.3522,4.245585836089399,12,7,4.479345687893498,0.8653099709116427,92,1,40.384510818815,0
2025-08-12 15:16:00,245.173.121.14,user45,BR,Linux,32,1,39.9042,116.4074,0.6054431036165566,2,2,62.84843017198,0.03476488477016543,4,4,3334.6826804354123,1
2025-08-12 02:17:00,124.21.179.34,user28,FR,MacOS,70,0,48.8566,2.3522,4.507156984163498,7,3,3.724754412479741,0.89846847526293,49,1,26.707451962263573,0
2025-08-12 11:04:00,235.154.46.238,user48,UK,Linux,100,0,48.8566,2.3522,4.155982789062692,9,5,4.291778712728377,0.9381758538522915,35,1,27.650694049291165,0
2025-08-12 14:52:00,70.32.32.5,user25,FR,Windows,95,0,48.8566,2.3522,2.98387323814289,11,8,4.468656959150698,0.7602816304326689,81,1,24.77564712637008,0
2025-08-12 14:07:00,15.77.172.103,user37,US,Linux,93,0,37.7749,-122.4194,1.963607220667262,5,8,4.034607322725131,0.9506584133261411,29,1,37.371913140906166,0
2025-08-12 07:45:00,151.248.76.98,user4,US,Windows,75,0,37.7749,-122.4194,5.186045265473646,19,4,4.2372640944452264,0.7801519983213497,89,1,3.9506785762495724,0
2025-08-12 04:11:00,210.134.64.4,user34,CA,Windows,70,0,48.8566,2.3522,4.430178445985,15,4,4.263658663807609,0.9647661731602302,79,1,1.0771717526926738,0
2025-08-12 23:16:00,12.66.103.2,user15,RU,iOS,21,0,55.7558,37.6173,0.08125504089479485,2,1,62.58628614777922,0.18758203165097403,1,6,2335.5070935439408,1
2025-08-12 19:37:00,165.204.240.189,user38,BR,Windows,38,1,39.9042,116.4074,0.27779241754959827,2,0,63.481449942346025,0.03273296483962244,1,5,4477.231821435425,1
2025-08-12 20:42:00,83.225.78.35,user6,DE,Linux,94,0,48.8566,2.3522,3.8125683290795216,15,3,2.7736791370823064,0.7976733707153076,43,1,29.59201978497763,0
2025-08-12 20:01:00,219.200.40.30,user41,BR,Android,5,0,39.9042,116.4074,0.26228464282197306,1,1,20.492211312766358,0.18568273578500386,3,6,3311.958575349093,1
2025-08-12 09:47:00,40.167.195.253,user47,IN,iOS,30,1,39.9042,116.4074,0.7404453718569438,2,2,45.92981898269154,0.2511349342453441,0,5,4489.014654853903,1
2025-08-12 04:16:00,237.254.246.163,user12,UK,MacOS,93,0,48.8566,2.3522,3.075907635145733,16,3,3.8931292909894695,0.9454526258480783,77,1,49.856141604799625,0
2025-08-12 16:43:00,128.143.74.169,user8,IN,Linux,35,0,39.9042,116.4074,0.43465086802855224,2,1,38.36916103601412,0.1684711113226505,0,6,1672.5559956018876,1
2025-08-12 21:57:00,101.14.169.89,user18,BR,Android,7,1,39.9042,116.4074,0.35688016007158785,3,1,37.831003645195885,0.1492024386101216,4,6,9682.959184907055,1
2025-08-12 18:02:00,108.228.105.80,user11,UK,Linux,87,0,48.8566,2.3522,3.3960535409263075,7,3,1.3558713170485062,0.7350435031482128,45,1,5.880010975874839,0
2025-08-12 04:51:00,177.175.15.201,user44,BR,Linux,3,1,39.9042,116.4074,0.5384297214388509,1,2,21.224286779669562,0.009056524028334333,4,2,1432.5423488567258,1
2025-08-12 04:21:00,166.55.249.84,user32,BR,Linux,35,0,39.9042,116.4074,0.30677844447332825,2,2,68.36215577503067,0.21464463814817378,0,6,756.5257483523573,1
2025-08-12 17:22:00,173.28.140.218,user12,UK,Windows,84,0,48.8566,2.3522,1.1302391009289168,10,7,4.820317658612031,0.8438846386206478,42,1,23.519762676321065,0
2025-08-12 09:20:00,29.153.217.189,user17,UK,Windows,98,0,48.8566,2.3522,5.326939224116367,12,5,4.585637984387457,0.9666187429225259,82,1,26.03889106272928,0
2025-08-12 14:46:00,207.151.21.236,user46,DE,MacOS,80,0,48.8566,2.3522,4.9751047605708525,20,2,3.383003857858192,0.7622599201543306,32,1,15.52025204393006,0
2025-08-12 07:32:00,255.169.66.31,user50,UK,Windows,83,0,48.8566,2.3522,2.219918005583585,13,3,4.07640960596015,0.7117570610640656,81,1,20.994799473426557,0
2025-08-12 20:58:00,46.182.206.237,user33,FR,Linux,87,0,48.8566,2.3522,3.9426851979440927,10,10,2.4617998100609015,0.9222295841666479,40,1,28.479570640581304,0
2025-08-12 14:00:00,225.77.97.67,user9,DE,Linux,88,0,48.8566,2.3522,4.639777776758082,14,9,1.6415369605423331,0.789741010801121,32,1,8.963718206142868,0
2025-08-12 03:09:00,42.253.157.254,user12,IN,Windows,35,1,39.9042,116.4074,0.7108801575113493,3,1,26.672345843820295,0.27359421480949114,2,6,5527.404272104393,1
2025-08-12 18:34:00,89.247.7.194,user28,UK,MacOS,85,0,48.8566,2.3522,4.486066204585332,15,2,4.495583299727162,0.7234525009795423,35,1,23.298827482163965,0
2025-08-12 02:32:00,123.235.63.0,user20,RU,Android,27,1,55.7558,37.6173,0.3806979004438883,3,2,45.10057604947431,0.2592767100443218,1,4,630.6628133241782,1
2025-08-12 12:20:00,110.32.248.102,user26,FR,Linux,75,0,48.8566,2.3522,3.678620724552073,17,2,1.5351422324744224,0.7385867918909682,87,1,36.17505585804195,0
2025-08-12 19:07:00,93.120.81.129,user17,CA,Windows,100,0,48.8566,2.3522,4.468307933950872,16,10,1.7319803435368635,0.94451859358553,38,1,34.64540376705235,0
2025-08-12 16:40:00,184.74.206.126,user15,FR,Linux,91,0,48.8566,2.3522,5.8847008299976915,16,7,3.935665278598137,0.8036077496663394,87,1,4.45233058520309,0
2025-08-12 15:27:00,224.184.144.94,user2,FR,Linux,90,0,48.8566,2.3522,2.8018606558842905,16,3,2.8667752044321304,0.9928728498482586,54,1,47.58555303912552,0
2025-08-12 19:53:00,177.71.5.109,user44,CN,MacOS,18,0,39.9042,116.4074,0.14303745865867623,2,2,46.70896107172976,0.2016613282938411,1,5,4049.4564610529274,1
2025-08-12 12:21:00,196.151.179.185,user9,CA,Windows,88,0,48.8566,2.3522,1.4016729481866648,19,6,4.525166717145025,0.8121253048391063,22,1,41.03145359116433,0
2025-08-12 06:17:00,214.146.90.188,user18,UK,MacOS,100,0,48.8566,2.3522,3.4682154455445775,15,6,4.048095123306274,0.9935704715278679,32,1,22.305966684560385,0
2025-08-12 01:12:00,105.109.201.137,user2,CA,Linux,75,0,48.8566,2.3522,4.011497032352758,18,5,3.0446880138240586,0.7322596537716,38,1,10.446139025396578,0
2025-08-12 19:06:00,18.10.100.179,user34,RU,Linux,29,1,55.7558,37.6173,0.03557082640980003,2,2,26.861216973470214,0.030512240192771555,3,5,2500.7339510871834,1
2025-08-12 15:04:00,201.16.91.66,user44,CA,Windows,83,0,48.8566,2.3522,1.5448035465499763,13,6,4.716908191196037,0.8475995517062266,27,1,5.415458558478986,0
2025-08-12 19:19:00,58.124.161.234,user10,US,MacOS,93,0,37.7749,-122.4194,4.158024937216348,15,10,4.8691006087641995,0.9726576838740771,40,1,47.40778044298385,0
2025-08-12 09:51:00,132.184.97.111,user25,CA,Linux,82,0,48.8566,2.3522,4.55439277096772,10,6,2.4719086171208184,0.8357145202477481,50,1,42.79183811014185,0
2025-08-12 12:43:00,62.174.155.244,user39,US,Windows,85,0,37.7749,-122.4194,5.356755249870223,9,6,1.627508551128431,0.8107100570984394,73,1,22.774089740779885,0
2025-08-12 00:32:00,78.144.42.206,user34,CA,Windows,88,0,48.8566,2.3522,5.8936709540976935,17,10,1.033968255395063,0.716941399178394,70,1,18.5521349222378,0
2025-08-12 04:38:00,164.18.144.27,user33,DE,MacOS,84,0,48.8566,2.3522,5.65414508054874,17,9,3.609631640598913,0.9468341077761644,85,1,37.05092028641803,0
2025-08-12 09:49:00,146.40.165.169,user32,UK,MacOS,89,0,48.8566,2.3522,5.91956911309385,17,4,4.640221704240119,0.8415307210818516,72,1,15.258115789246263,0
2025-08-12 17:42:00,6.208.14.30,user45,CA,MacOS,77,0,48.8566,2.3522,2.932044512496943,18,9,4.802597615959677,0.9267990641363041,84,1,0.2046573979430366,0
2025-08-12 21:18:00,84.69.70.122,user36,IN,Windows,28,1,39.9042,116.4074,0.26962480641419884,3,0,51.385647052262144,0.03355961876248048,3,5,6098.632454175763,1
2025-08-12 07:48:00,2.80.251.204,user26,RU,Android,35,1,55.7558,37.6173,0.8941946835544317,3,1,51.4027506755462,0.17440420618845984,2,2,548.7103102744916,1
2025-08-12 00:59:00,127.62.228.211,user49,FR,Linux,89,0,48.8566,2.3522,4.618986868842887,14,4,3.6009690513816413,0.9098845350612956,46,1,12.652659344359396,0
2025-08-12 10:39:00,44.219.126.112,user45,RU,Windows,22,1,55.7558,37.6173,0.7839157104542935,3,1,48.93578605357099,0.04254480286171668,1,4,1669.0032113951418,1
2025-08-12 08:33:00,138.57.184.255,user15,CN,Linux,13,1,39.9042,116.4074,0.4049320646783253,1,2,55.458874660670446,0.21276732994943168,5,3,5350.123006492678,1
2025-08-12 21:02:00,100.82.165.195,user10,UK,Windows,94,0,48.8566,2.3522,5.123135686918412,6,2,3.634171854494157,0.7339627154615911,26,1,16.38170883019081,0
2025-08-12 05:34:00,136.57.210.111,user28,UK,MacOS,77,0,48.8566,2.3522,3.363065479038095,16,10,4.117148891600628,0.7082511836472114,50,1,5.160112978770109,0
2025-08-12 22:19:00,183.104.216.72,user45,RU,iOS,2,0,55.7558,37.6173,0.2223637531065069,3,1,27.87139312754044,0.11160738897112378,2,6,7698.394608816009,1
2025-08-12 04:38:00,169.164.84.2,user35,CA,MacOS,80,0,48.8566,2.3522,2.9814940425549903,6,8,2.3532013121006266,0.8454395382425961,24,1,34.52613406410471,0
2025-08-12 17:18:00,136.24.102.224,user29,CN,Android,10,0,39.9042,116.4074,0.4608504260170613,3,2,51.34450166673995,0.09915582260090286,1,3,9591.18677229244,1
2025-08-12 19:37:00,33.239.87.66,user50,IN,iOS,3,1,39.9042,116.4074,0.26390632238056067,2,0,58.21426271097508,0.1485774788752086,1,3,6191.711157490341,1
2025-08-12 12:44:00,212.117.50.146,user28,DE,Linux,95,0,48.8566,2.3522,3.481098353230758,7,10,4.1273032089207,0.82303443620269,89,1,2.524740489302102,0
2025-08-12 02:49:00,212.34.144.102,user1,UK,MacOS,84,0,48.8566,2.3522,3.8931002729939874,8,2,2.933840611837577,0.9694936077053559,58,1,30.990548268541506,0
2025-08-12 23:28:00,157.65.116.239,user39,BR,Windows,17,0,39.9042,116.4074,0.6249413351438057,2,2,23.690727466059283,0.16254247406741132,0,6,8129.414888612357,1
2025-08-12 21:28:00,77.73.147.241,user13,UK,Linux,94,0,48.8566,2.3522,2.527309494084426,18,2,4.775610165411706,0.7645156420600571,25,1,2.82850167343065,0
2025-08-12 06:56:00,39.146.31.6,user39,FR,Linux,88,0,48.8566,2.3522,2.892426413980341,7,7,1.7682696987620115,0.9810965606124507,25,1,30.58767832140912,0
2025-08-12 22:16:00,192.57.232.125,user35,US,Linux,82,0,37.7749,-122.4194,3.9093972657822786,18,8,1.963329927166634,0.8026771460020248,63,1,19.133221469261148,0
2025-08-12 18:48:00,127.174.239.221,user50,UK,MacOS,91,0,48.8566,2.3522,4.194296977449527,11,8,4.733169032319109,0.7136275097287252,90,1,1.6028867177503736,0
2025-08-12 23:29:00,87.30.186.186,user41,RU,MacOS,30,0,55.7558,37.6173,0.7175727488601781,3,0,66.01635696845756,0.0019209843712576944,4,6,8611.17159827348,1
2025-08-12 00:51:00,175.219.0.141,user48,BR,iOS,30,0,39.9042,116.4074,0.5279206930401634,1,2,60.27640552191655,0.18456984005271845,0,3,9107.633555701239,1
2025-08-12 08:08:00,120.171.85.85,user7,US,Windows,76,0,37.7749,-122.4194,1.185388185974682,13,10,4.126337334648863,0.8439631533694569,33,1,14.668231897151124,0
2025-08-12 19:20:00,208.64.66.187,user36,RU,Windows,20,1,55.7558,37.6173,0.3472702110915007,1,2,45.590121942273186,0.09339532181625765,3,5,2397.1253944990717,1
2025-08-12 04:27:00,233.115.119.243,user33,IN,Windows,40,0,39.9042,116.4074,0.08218615759338643,3,1,45.000807061482874,0.16923422478759395,5,4,4301.747755251054,1
2025-08-12 02:27:00,29.229.95.192,user14,FR,Windows,80,0,48.8566,2.3522,5.5577095147597895,5,4,3.7712170899397566,0.8926884931610027,66,1,3.2922168181749925,0
2025-08-12 02:18:00,96.193.76.46,user28,US,Windows,91,0,37.7749,-122.4194,3.7222719667981803,6,9,2.359261635425113,0.9656579626293171,42,1,21.58907583567387,0
2025-08-12 13:02:00,226.69.38.235,user38,US,Windows,91,0,37.7749,-122.4194,5.3326307087160885,14,7,2.8808348886176383,0.8245595744023749,50,1,40.720335867488394,0
2025-08-12 23:41:00,41.180.202.226,user22,BR,MacOS,1,0,39.9042,116.4074,0.31138490912929506,2,0,53.67527909824046,0.04884485262546927,1,6,5007.6386087396495,1
2025-08-12 15:07:00,239.14.127.96,user45,BR,Android,20,0,39.9042,116.4074,0.18070768062143183,3,0,36.23213431640706,0.027386846949840147,5,6,613.8499462461024,1
2025-08-12 05:49:00,66.150.177.79,user14,US,Linux,86,0,37.7749,-122.4194,1.6363856293394865,11,8,2.8289972040326927,0.9713018530521513,74,1,14.207874077143344,0
2025-08-12 13:36:00,29.59.153.90,user15,CA,MacOS,99,0,48.8566,2.3522,2.0696145196346576,13,8,1.8587025907212138,0.7676706955963613,35,1,35.0683840561332,0
2025-08-12 03:45:00,74.165.234.252,user22,DE,MacOS,78,0,48.8566,2.3522,1.0927640290122411,14,7,3.0122476266919103,0.7156230238427441,97,1,27.470672423267644,0
2025-08-12 12:48:00,178.77.202.195,user24,US,Linux,93,0,37.7749,-122.4194,2.8614439743341076,19,7,2.7507594684719088,0.7127076479592631,48,1,39.79629534974524,0
2025-08-12 13:57:00,248.128.24.37,user34,CA,Windows,86,0,48.8566,2.3522,1.0987799558981988,13,5,3.805659706929431,0.7013429248737924,23,1,18.093198267859954,0
2025-08-12 15:27:00,146.164.11.187,user30,FR,Windows,95,0,48.8566,2.3522,2.6326718419557102,18,9,4.2279481651984,0.702287401471916,67,1,12.712393344636252,0
2025-08-12 15:39:00,16.43.124.207,user16,DE,Linux,93,0,48.8566,2.3522,4.2795752562904905,5,5,1.990647212590921,0.7855251013563898,99,1,13.82178990638332,0
2025-08-12 10:38:00,209.161.93.46,user13,UK,Linux,80,0,48.8566,2.3522,3.8993897930180843,19,5,3.7391631213230787,0.873159170700361,32,1,14.304084531353201,0
2025-08-12 10:36:00,145.218.36.189,user16,RU,iOS,14,0,55.7558,37.6173,0.32287793853734337,3,2,67.6166614103214,0.26382221181378457,4,3,2607.1029360392304,1
2025-08-12 07:32:00,176.90.72.161,user22,US,MacOS,74,0,37.7749,-122.4194,5.255826307600051,7,4,4.743693864372882,0.7968164630223458,92,1,0.979648330437094,0
2025-08-12 23:22:00,18.207.84.18,user33,IN,MacOS,27,1,39.9042,116.4074,0.45319192517868334,2,1,48.91368248298414,0.16564435887697257,1,6,7425.979192689831,1
2025-08-12 19:27:00,202.250.148.225,user33,CN,iOS,9,1,39.9042,116.4074,0.4929745470862079,2,1,28.52624360748548,0.2799470965314965,5,2,811.7638627719017,1
2025-08-12 10:30:00,102.135.8.122,user6,FR,Linux,74,0,48.8566,2.3522,4.913052880754408,6,6,3.9514713270953234,0.9484088180226711,68,1,43.982736877256464,0
2025-08-12 12:58:00,164.13.183.151,user42,IN,Linux,14,1,39.9042,116.4074,0.8938141271250951,3,0,47.81725631247406,0.05606283146496481,1,5,2153.7398870193074,1
2025-08-12 15:46:00,107.233.233.14,user9,DE,Windows,98,0,48.8566,2.3522,5.45388734926866,5,10,1.3714413311256388,0.9369560054781838,93,1,31.6852695285397,0
2025-08-12 10:50:00,124.23.50.131,user37,UK,MacOS,92,0,48.8566,2.3522,3.968238410074271,14,3,3.5709699175666967,0.9473463653207583,73,1,17.060374272543122,0
2025-08-12 15:51:00,26.247.194.188,user17,IN,iOS,2,1,39.9042,116.4074,0.8726206571822898,1,2,29.565041282170228,0.01138176475607855,1,4,9416.304342550113,1
2025-08-12 08:02:00,5.11.76.199,user34,CA,Linux,87,0,48.8566,2.3522,1.7450892767240642,18,10,2.725848078846127,0.7443751603985549,55,1,38.424402983557684,0
2025-08-12 08:26:00,213.12.102.8,user28,CN,Linux,1,0,39.9042,116.4074,0.6787402986072454,1,1,27.24176475244975,0.08252224615859849,2,5,2214.9102514625934,1
2025-08-12 17:25:00,89.165.17.245,user11,CN,iOS,4,1,39.9042,116.4074,0.970488346966548,2,0,70.54058335246611,0.09812096904064517,2,3,5239.021987990953,1
2025-08-12 17:11:00,206.99.187.15,user8,CN,Windows,34,0,39.9042,116.4074,0.2546399719528327,3,1,23.852161272246693,0.09334647885964668,1,4,1894.7064378787538,1
2025-08-12 12:21:00,22.23.111.30,user41,IN,Linux,10,0,39.9042,116.4074,0.7767674863355403,1,0,70.0510013182147,0.10096646184332493,2,4,8320.752674204465,1
2025-08-12 08:38:00,165.7.26.25,user19,IN,Windows,16,0,39.9042,116.4074,0.05688726465766081,3,1,44.05150061005139,0.07290984053131234,3,6,7500.920578101633,1
2025-08-12 20:54:00,189.20.161.192,user33,CN,iOS,29,1,39.9042,116.4074,0.31715920803921727,2,1,66.53380224926102,0.029073565420679657,5,4,9021.762179398986,1
2025-08-12 11:15:00,253.6.110.60,user5,UK,Windows,80,0,48.8566,2.3522,2.443359655712843,15,9,3.3460552054523798,0.8770043129025265,31,1,13.76808599456109,0
2025-08-12 08:16:00,40.228.34.183,user47,RU,Android,27,1,55.7558,37.6173,0.40642791025575586,3,2,68.6616230514586,0.21556780107387535,2,6,4659.67189688069,1
2025-08-12 23:46:00,43.21.73.136,user41,RU,Linux,18,0,55.7558,37.6173,0.32558219315290904,1,0,63.34129525174436,0.16780289781921823,1,3,5344.744577708482,1
2025-08-12 09:11:00,172.249.240.16,user39,BR,iOS,19,1,39.9042,116.4074,0.3121846563992313,2,1,56.67299358450174,0.2728633714152562,4,5,4762.925362551912,1
2025-08-12 15:06:00,247.4.92.244,user27,RU,iOS,21,1,55.7558,37.6173,0.1581365662553661,3,2,61.400725260211345,0.27316207731786796,4,3,1640.284835473151,1
2025-08-12 13:21:00,37.96.120.125,user5,IN,Android,36,0,39.9042,116.4074,0.8320754592835213,3,2,60.7869046659114,0.09108727600267032,3,6,1333.085965228821,1
2025-08-12 08:40:00,212.171.101.15,user25,CN,MacOS,20,1,39.9042,116.4074,0.4282456135577103,2,1,56.16610022476165,0.0328512543299288,2,2,7846.814146307048,1
2025-08-12 16:52:00,80.201.3.114,user14,IN,Android,15,0,39.9042,116.4074,0.5301257262648259,2,2,34.077866290831636,0.26575664568208085,4,2,2884.2818781210403,1
2025-08-12 08:01:00,237.111.142.38,user34,CN,MacOS,10,0,39.9042,116.4074,0.5869383818393489,3,1,68.44071827240239,0.07710058029287419,4,4,5620.685813837399,1
2025-08-12 00:42:00,197.128.129.210,user6,DE,Linux,89,0,48.8566,2.3522,3.093777069575682,13,2,1.806930053691881,0.8545026342501157,49,1,12.66153363393005,0
2025-08-12 12:49:00,155.118.235.41,user34,CN,Windows,21,0,39.9042,116.4074,0.5190651226603918,2,1,30.892298921651783,0.2765139261419971,5,6,7906.552533813096,1
2025-08-12 13:11:00,33.170.196.159,user26,RU,Linux,7,1,55.7558,37.6173,0.36588753061165513,3,1,62.971707407180126,0.07073972143842419,5,5,3745.7398461373664,1
2025-08-12 20:57:00,152.167.125.127,user36,CA,Linux,77,0,48.8566,2.3522,3.5549106476973993,17,10,3.3937050664119486,0.7243175047615754,74,1,24.68317608868753,0
2025-08-12 09:51:00,213.107.56.212,user25,FR,Windows,80,0,48.8566,2.3522,2.7999132189804437,20,2,1.2772562631816466,0.8679292898518545,78,1,37.844639558918736,0
2025-08-12 05:57:00,23.202.10.137,user35,RU,iOS,31,0,55.7558,37.6173,0.7222929320413876,2,0,67.67650093981584,0.16067905956434253,0,6,8113.109899209494,1
2025-08-12 21:04:00,239.16.76.65,user17,CN,iOS,24,1,39.9042,116.4074,0.8501972199873457,3,2,31.625195787469472,0.08095892925241728,1,3,1411.966583588428,1
2025-08-12 13:51:00,225.65.44.95,user24,UK,Linux,90,0,48.8566,2.3522,3.4650550530747593,20,3,4.089490132284292,0.7230239420350715,44,1,25.001591533815535,0
2025-08-12 13:16:00,251.168.60.121,user14,UK,MacOS,94,0,48.8566,2.3522,3.5144246642638506,9,4,4.512454582082864,0.8440983268430549,61,1,36.37220237066165,0
2025-08-12 08:43:00,70.72.161.51,user33,UK,MacOS,75,0,48.8566,2.3522,2.4350253273835474,17,4,2.6377289731689935,0.8546744776297844,39,1,8.551374960523194,0
2025-08-12 09:43:00,136.89.141.104,user18,IN,Windows,30,1,39.9042,116.4074,0.8469803748957219,3,0,46.849124267281454,0.2191450808537264,2,4,9503.911080452504,1
2025-08-12 09:33:00,162.111.40.69,user8,UK,Windows,99,0,48.8566,2.3522,4.503779847239366,7,10,1.1594754904513835,0.8802055594734727,74,1,45.94683008903629,0
2025-08-12 07:09:00,125.165.56.254,user6,CN,Windows,9,0,39.9042,116.4074,0.25866958443191534,2,2,21.462555747100005,0.23565582022269072,4,4,7618.642736638823,1
2025-08-12 12:42:00,250.211.174.173,user22,IN,MacOS,25,1,39.9042,116.4074,0.2725386145116918,1,1,66.78762856072025,0.047421641109415366,2,2,723.9299454001542,1
2025-08-12 20:13:00,51.57.233.100,user41,CN,Android,8,1,39.9042,116.4074,0.05100376695388176,2,0,37.82297968909162,0.04530704550707066,4,3,1626.3988065125025,1
2025-08-12 02:26:00,255.41.10.61,user4,CN,Windows,28,1,39.9042,116.4074,0.6927790875730669,2,1,61.82902098606118,0.023074583973214102,2,3,8080.4644665822425,1
2025-08-12 22:58:00,184.189.141.58,user33,UK,Windows,79,0,48.8566,2.3522,4.9168694948339375,8,7,2.1575609317702757,0.9765142820370463,51,1,22.475360789850406,0
2025-08-12 11:35:00,174.158.105.155,user37,CN,MacOS,3,1,39.9042,116.4074,0.04991252209924679,1,1,71.0170578769179,0.10745423404339022,2,4,4771.420796852392,1
2025-08-12 22:36:00,209.251.120.246,user21,DE,Windows,90,0,48.8566,2.3522,3.662696703334964,8,9,1.014763627732965,0.9841962874970591,36,1,47.497282442029984,0
2025-08-12 04:54:00,149.152.169.238,user32,DE,MacOS,97,0,48.8566,2.3522,5.096818104129532,18,9,1.2537087996253877,0.8450411994332021,53,1,13.531918069005632,0
2025-08-12 12:45:00,119.81.108.213,user11,CA,Linux,74,0,48.8566,2.3522,2.1902215557905005,9,9,4.269485050248774,0.7215297519999446,85,1,14.741870097729503,0
2025-08-12 11:02:00,162.121.176.74,user26,RU,Windows,24,0,55.7558,37.6173,0.9794268509817743,1,1,26.030652743400367,0.29886148032347837,4,4,3135.1415896138205,1
2025-08-12 04:48:00,38.112.226.100,user9,CN,Android,2,1,39.9042,116.4074,0.9014411992838274,2,1,22.728656017962813,0.17807356958167977,3,3,8460.084768648223,1
2025-08-12 09:40:00,226.60.183.36,user47,CN,Windows,34,0,39.9042,116.4074,0.7098771145133056,2,1,69.03012241926098,0.1762151992964476,4,4,3943.5006539904984,1
2025-08-12 21:47:00,93.69.235.14,user11,FR,Windows,87,0,48.8566,2.3522,2.107730401007601,5,9,4.194117288777001,0.9422414613049572,43,1,39.5332669427848,0
2025-08-12 16:40:00,93.146.223.174,user4,DE,Linux,92,0,48.8566,2.3522,1.2209582590946957,15,2,3.688863578225463,0.8333445728536296,89,1,28.225482486469993,0
2025-08-12 06:06:00,185.112.43.190,user31,CA,MacOS,72,0,48.8566,2.3522,2.122723736293189,17,9,3.8598854010593207,0.9623442913813467,75,1,8.52072627151641,0
2025-08-12 11:41:00,83.249.171.90,user16,DE,Windows,85,0,48.8566,2.3522,5.5079569457405055,15,8,3.329892790961104,0.8372487584635111,78,1,1.9424339716926142,0
2025-08-12 08:23:00,253.49.212.164,user30,US,Windows,99,0,37.7749,-122.4194,4.444460775368219,15,5,1.0545290605620639,0.7672026351019762,55,1,29.241642125569058,0
2025-08-12 13:15:00,140.247.193.190,user22,CN,Android,32,0,39.9042,116.4074,0.4403631753284566,2,1,49.235487919724534,0.17537977989591116,1,6,1304.888784133616,1
2025-08-12 12:29:00,165.69.200.82,user45,DE,Windows,92,0,48.8566,2.3522,4.491452876352604,9,7,3.9726946813116157,0.7830769546358176,48,1,16.033225951201025,0
2025-08-12 21:03:00,98.168.247.43,user45,CA,Linux,99,0,48.8566,2.3522,2.17557012783105,15,8,4.820405799476397,0.8939827349342967,61,1,30.884539979691368,0
2025-08-12 18:40:00,228.29.143.171,user8,IN,Linux,0,0,39.9042,116.4074,0.4546153373427769,2,0,28.59000423710982,0.12082643772159722,4,3,4461.16879597718,1
2025-08-12 10:24:00,191.230.110.112,user1,CN,MacOS,3,0,39.9042,116.4074,0.22791500693220845,1,2,55.07400391628158,0.20018204565667688,3,2,4746.476433547409,1
2025-08-12 12:59:00,255.36.253.120,user2,FR,Linux,91,0,48.8566,2.3522,1.9291496699130863,9,5,4.817559771945886,0.9539015365877725,74,1,29.54519176982297,0
2025-08-12 07:04:00,51.42.249.103,user15,DE,MacOS,84,0,48.8566,2.3522,1.2674631020529787,13,2,3.738651219235767,0.7314756721136183,77,1,9.958017892486831,0
2025-08-12 14:09:00,3.146.117.227,user29,CN,MacOS,24,0,39.9042,116.4074,0.09046414118583823,3,1,68.1390970391619,0.2766775688297279,0,4,1466.995922311176,1
2025-08-12 17:47:00,162.114.151.20,user48,UK,Linux,97,0,48.8566,2.3522,5.204494842887109,20,7,3.7625027394757935,0.9640890565488953,95,1,47.732939807504835,0
2025-08-12 07:31:00,64.105.49.232,user5,RU,MacOS,34,1,55.7558,37.6173,0.39584804403624463,2,2,57.59550678862071,0.07019942696768736,1,2,3664.9498526318603,1
2025-08-12 02:14:00,173.176.235.70,user47,UK,Linux,82,0,48.8566,2.3522,2.9334533680803485,13,2,3.6147289215583145,0.7169270110601068,95,1,0.9249488800697592,0
2025-08-12 11:29:00,25.85.145.195,user47,RU,Linux,25,0,55.7558,37.6173,0.5679291662003977,2,2,62.08106256282776,0.09598205857298094,1,2,2501.597239767204,1
2025-08-12 03:33:00,56.197.112.95,user38,DE,Windows,81,0,48.8566,2.3522,3.1814469588769207,20,10,4.965041030416956,0.9734471523830884,100,1,33.93590549317577,0
2025-08-12 05:16:00,239.8.30.252,user40,BR,Windows,1,1,39.9042,116.4074,0.3244926634659162,1,1,64.50340014313127,0.27057100569397097,0,3,4546.414857071621,1
2025-08-12 14:09:00,110.97.195.6,user8,CA,Windows,100,0,48.8566,2.3522,1.3363313037337223,5,4,3.211958973449716,0.7510538836083928,31,1,44.71214002952538,0
